Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate,id
2009,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,367,25,4728
2009,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1872,17.9,4729
2009,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,373,18.6,4730
2009,Alzheimer's disease (G30),Alzheimer's disease,New York,2396,10.5,4731
2009,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2646,29.2,4732
2009,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,366,39,4733
2009,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3879,28.5,4734
2009,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,993,25.8,4735
2009,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1212,27.3,4736
2009,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3547,20,4737
2009,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,321,21.7,4738
2009,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1478,33.4,4739
2009,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,403,36.8,4740
2009,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2203,35.4,4741
2009,Alzheimer's disease (G30),Alzheimer's disease,Texas,5064,26.6,4742
2009,Alzheimer's disease (G30),Alzheimer's disease,United States,79003,24.2,4743
2009,Alzheimer's disease (G30),Alzheimer's disease,Utah,371,19.6,4744
2009,Alzheimer's disease (G30),Alzheimer's disease,Vermont,190,25.5,4745
2009,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1738,23.5,4746
2009,Alzheimer's disease (G30),Alzheimer's disease,Washington,3010,44.6,4747
2009,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,563,24.9,4748
2009,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1611,23.3,4749
2009,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,136,25.8,4750
2009,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2675,53.6,4751
2009,Cerebrovascular diseases (I60-I69),Stroke,Alaska,162,41.8,4752
2009,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2072,31.7,4753
2009,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1694,52.9,4754
2009,Cerebrovascular diseases (I60-I69),Stroke,California,13506,38.5,4755
2009,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1532,35.2,4756
2009,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1460,32.4,4757
2009,Cerebrovascular diseases (I60-I69),Stroke,Delaware,415,42.5,4758
2009,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,199,34.6,4759
2009,Cerebrovascular diseases (I60-I69),Stroke,Florida,8395,33.2,4760
2009,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3732,46.9,4761
2009,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,671,41,4762
2009,Cerebrovascular diseases (I60-I69),Stroke,Idaho,627,41.6,4763
2009,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5258,39,4764
2009,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3004,44,4765
2009,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1635,41.2,4766
2009,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1416,43.2,4767
2009,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2064,46.4,4768
2009,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2061,47.4,4769
2009,Cerebrovascular diseases (I60-I69),Stroke,Maine,647,38,4770
2009,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2288,39.4,4771
2007,All Causes,All causes,New Jersey,69662,726.9,4772
2009,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2579,32.5,4773
2009,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4435,39.8,4774
2009,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2033,34.4,4775
2009,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1436,48.8,4776
2009,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3017,44.9,4777
2009,Cerebrovascular diseases (I60-I69),Stroke,Montana,462,39.5,4778
2009,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,857,40.1,4779
2009,Cerebrovascular diseases (I60-I69),Stroke,Nevada,859,36.9,4780
2009,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,499,34.1,4781
2009,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3265,32.6,4782
2009,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,726,35.2,4783
2009,Cerebrovascular diseases (I60-I69),Stroke,New York,5950,27,4784
2009,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4442,47.2,4785
2009,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,38.2,4786
2009,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5576,41.8,4787
2009,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1961,50.1,4788
2009,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1912,43.5,4789
2009,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6842,40.7,4790
2009,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,429,31.4,4791
2009,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2400,51.3,4792
2009,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,418,40.2,4793
2009,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3156,48.7,4794
2009,Cerebrovascular diseases (I60-I69),Stroke,Texas,9137,45.2,4795
2009,Cerebrovascular diseases (I60-I69),Stroke,United States,128842,39.6,4796
2009,Cerebrovascular diseases (I60-I69),Stroke,Utah,738,37.6,4797
2009,Cerebrovascular diseases (I60-I69),Stroke,Vermont,221,29.7,4798
2009,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3244,42.5,4799
2009,Cerebrovascular diseases (I60-I69),Stroke,Washington,2591,38.6,4800
2009,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1073,46.7,4801
2009,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2501,37.7,4802
2009,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,233,42.6,4803
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2770,54.2,4804
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,196,49.7,4805
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2839,42.7,4806
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1831,56.2,4807
2009,Chronic lower respiratory diseases (J40-J47),CLRD,California,12936,37.5,4808
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,2073,47.8,4809
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1448,33.5,4810
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,428,43.4,4811
2009,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,136,24.5,4812
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,10182,40.3,4813
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3736,46.7,4814
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,303,19.1,4815
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,725,48.2,4816
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5299,40.3,4817
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3745,55.5,4818
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1832,48.7,4819
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1580,50.6,4820
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2854,62.2,4821
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1878,42.7,4822
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,821,48.6,4823
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,2064,36.3,4824
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2559,33.8,4825
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4961,45,4826
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1961,34.8,4827
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1556,52.7,4828
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3456,51.9,4829
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,598,51.6,4830
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,987,48.3,4831
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1244,53.3,4832
2009,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,652,45.6,4833
2009,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3125,31.8,4834
2009,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,984,47.1,4835
2009,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6740,31.4,4836
2009,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4329,45.4,4837
2009,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,341,41.6,4838
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6642,50.4,4839
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2595,65.1,4840
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1943,45.3,4841
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6432,39.6,4842
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,511,39.8,4843
2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2317,48.2,4844
2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,440,44.9,4845
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3503,52.9,4846
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8649,42.6,4847
2007,All Causes,All causes,New Mexico,15482,778.6,4848
2009,Chronic lower respiratory diseases (J40-J47),CLRD,United States,137353,42.7,4849
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,581,29.5,4850
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,49.3,4851
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3013,39.6,4852
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2933,44.3,4853
2009,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1490,63.9,4854
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2461,38.5,4855
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,310,57.2,4856
2009,Diabetes mellitus (E10-E14),Diabetes,Alabama,1259,24.4,4857
2009,Diabetes mellitus (E10-E14),Diabetes,Alaska,84,18.1,4858
2009,Diabetes mellitus (E10-E14),Diabetes,Arizona,1083,16.2,4859
2009,Diabetes mellitus (E10-E14),Diabetes,Arkansas,890,27.4,4860
2009,Diabetes mellitus (E10-E14),Diabetes,California,6979,19.8,4861
2009,Diabetes mellitus (E10-E14),Diabetes,Colorado,779,17.2,4862
2009,Diabetes mellitus (E10-E14),Diabetes,Connecticut,624,14.5,4863
2009,Diabetes mellitus (E10-E14),Diabetes,Delaware,206,20.8,4864
2007,All Causes,All causes,New York,147680,698.9,4865
2009,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,129,22.5,4866
2009,Diabetes mellitus (E10-E14),Diabetes,Florida,4901,20,4867
2009,Diabetes mellitus (E10-E14),Diabetes,Georgia,1582,18.7,4868
2009,Diabetes mellitus (E10-E14),Diabetes,Hawaii,308,19.5,4869
2009,Diabetes mellitus (E10-E14),Diabetes,Idaho,372,24.3,4870
2009,Diabetes mellitus (E10-E14),Diabetes,Illinois,2741,20.6,4871
2009,Diabetes mellitus (E10-E14),Diabetes,Indiana,1646,24.1,4872
2009,Diabetes mellitus (E10-E14),Diabetes,Iowa,702,18.7,4873
2009,Diabetes mellitus (E10-E14),Diabetes,Kansas,635,20.3,4874
2009,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1348,29.3,4875
2009,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1249,27.8,4876
2009,Diabetes mellitus (E10-E14),Diabetes,Maine,350,20.7,4877
2009,Diabetes mellitus (E10-E14),Diabetes,Maryland,1207,20.6,4878
2009,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1007,13.3,4879
2009,Diabetes mellitus (E10-E14),Diabetes,Michigan,2705,24.4,4880
2009,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1021,17.7,4881
2009,Diabetes mellitus (E10-E14),Diabetes,Mississippi,900,29.7,4882
2009,Diabetes mellitus (E10-E14),Diabetes,Missouri,1335,19.8,4883
2009,Diabetes mellitus (E10-E14),Diabetes,Montana,228,19.4,4884
2009,Diabetes mellitus (E10-E14),Diabetes,Nebraska,445,21.8,4885
2009,Diabetes mellitus (E10-E14),Diabetes,Nevada,377,15.5,4886
2009,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,276,18.7,4887
2009,Diabetes mellitus (E10-E14),Diabetes,New Jersey,1959,19.9,4888
2009,Diabetes mellitus (E10-E14),Diabetes,New Mexico,597,28.3,4889
2009,Diabetes mellitus (E10-E14),Diabetes,New York,3723,17.3,4890
2009,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2114,21.5,4891
2009,Diabetes mellitus (E10-E14),Diabetes,North Dakota,214,25.4,4892
2009,Diabetes mellitus (E10-E14),Diabetes,Ohio,3401,25.7,4893
2009,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1146,28.7,4894
2009,Diabetes mellitus (E10-E14),Diabetes,Oregon,1073,24.8,4895
2009,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3254,20.3,4896
2009,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,213,16.6,4897
2009,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1128,23.1,4898
2009,Diabetes mellitus (E10-E14),Diabetes,South Dakota,202,21.1,4899
2009,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1759,26.2,4900
2009,Diabetes mellitus (E10-E14),Diabetes,Texas,4873,22.8,4901
2009,Diabetes mellitus (E10-E14),Diabetes,United States,68705,21.1,4902
2009,Diabetes mellitus (E10-E14),Diabetes,Utah,463,22.6,4903
2009,Diabetes mellitus (E10-E14),Diabetes,Vermont,143,19.2,4904
2009,Diabetes mellitus (E10-E14),Diabetes,Virginia,1560,19.5,4905
2009,Diabetes mellitus (E10-E14),Diabetes,Washington,1554,22.8,4906
2009,Diabetes mellitus (E10-E14),Diabetes,West Virginia,746,32,4907
2009,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1110,17.2,4908
2009,Diabetes mellitus (E10-E14),Diabetes,Wyoming,105,18.1,4909
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,12021,238,4910
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,714,158.9,4911
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10273,155.7,4912
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7295,226.1,4913
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,59206,166.9,4914
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6093,136.5,4915
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7105,157.7,4916
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1796,182.3,4917
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1288,224.1,4918
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,41274,163.8,4919
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,16165,198.5,4920
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2363,146.6,4921
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2398,155.7,4922
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,24931,184,4923
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,13509,196.7,4924
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,6938,176.1,4925
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5294,163,4926
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,9728,214.3,4927
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10169,229.9,4928
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2674,156.4,4929
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,11210,190.8,4930
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12322,156.1,4931
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,23099,205.5,4932
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,7238,122.1,4933
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7530,253.8,4934
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,13916,206.1,4935
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1832,154.3,4936
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3277,153.2,4937
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4687,194.7,4938
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2268,153.4,4939
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18086,178.6,4940
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3214,153.6,4941
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,47283,213.2,4942
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,17203,179.7,4943
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1431,165.8,4944
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,25453,190,4945
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9202,232.6,4946
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6262,141.2,4947
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32297,193.8,4948
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2411,173.8,4949
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9068,189.5,4950
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1778,173.3,4951
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14257,216.5,4952
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38077,184.1,4953
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,599413,182.8,4954
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2813,142.2,4955
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1171,156.1,4956
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13397,172,4957
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10561,153.9,4958
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5038,219.6,4959
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,10834,163.1,4960
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,964,172.1,4961
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,952,19.2,4962
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51,12.5,4963
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1058,16.2,4964
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,705,22.1,4965
2007,All Causes,All causes,North Carolina,76046,838.5,4966
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6394,18.1,4967
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,658,14.8,4968
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,696,15.4,4969
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,132,13.5,4970
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,73,12.4,4971
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2410,9.9,4972
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1500,19.2,4973
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,291,17.8,4974
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,207,13.6,4975
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2416,17.8,4976
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1191,17.4,4977
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,661,16.6,4978
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,594,18,4979
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1018,22.9,4980
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,891,20.7,4981
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,251,14.6,4982
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,976,16.9,4983
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1348,17,4984
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1613,14.5,4985
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,618,10.3,4986
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,578,19.9,4987
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1330,19.7,4988
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,176,14.8,4989
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,266,12.3,4990
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,542,23.3,4991
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194,13.1,4992
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1309,13,4993
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,344,16.7,4994
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4527,20.5,4995
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1752,18.7,4996
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,138,15.7,4997
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2040,15.4,4998
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,879,22.6,4999
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,507,11.7,5000
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2601,15.6,5001
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,222,16.1,5002
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,759,16.4,5003
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,134,12.9,5004
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1390,21.6,5005
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3387,16.5,5006
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,53692,16.5,5007
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,332,16.3,5008
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,52,7,5009
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1237,16.3,5010
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,728,10.6,5011
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,443,19.7,5012
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,979,14.6,5013
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,142,26.7,5014
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,673,13.7,5015
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,143,20,5016
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1060,16.7,5017
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,422,14.5,5018
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3823,10.2,5019
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,941,18.7,5020
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,316,8.5,5021
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,107,11.7,5022
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,29,4.4,5023
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2858,14.4,5024
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1134,11.9,5025
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,175,12.5,5026
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,304,20.3,5027
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1177,9.1,5028
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,828,12.8,5029
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,361,11.9,5030
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,382,13.6,5031
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,592,13.5,5032
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,490,10.9,5033
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,197,14,5034
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,551,9.3,5035
2007,All Causes,All causes,North Dakota,5561,680.4,5036
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,530,7.8,5037
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1169,11.5,5038
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,584,10.8,5039
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,381,13.1,5040
